Date,Customers,Quantity,Average_Price,Promotion,Sales,Profit
2039-07-31,285.0,240,579.15,1,550.01,115.0
2039-08-01,308.0,242,584.44,1,551.43,102.84
2039-08-02,287.0,230,585.65,0,482.96,75.89
2039-08-03,290.0,227,583.77,0,488.35,76.7
2039-08-04,295.0,209,581.19,0,498.3,90.7
2039-08-05,305.0,212,578.72,0,516.83,70.35
2039-08-06,262.0,224,589.71,1,541.24,96.96
2039-08-07,296.0,226,537.45,0,524.61,90.57
2039-08-08,283.0,209,605.58,0,495.51,81.64
2039-08-09,289.0,226,538.12,0,538.26,95.7
2039-08-10,302.0,225,558.4,0,541.73,92.22
2039-08-11,268.0,203,573.76,0,522.62,79.92
2039-08-12,270.0,221,589.97,1,587.73,113.86
2039-08-13,256.0,232,523.97,0,524.34,73.52
2039-08-14,277.0,229,577.39,0,528.17,68.53
2039-08-15,305.0,213,592.18,0,551.83,83.23
2039-08-16,283.0,211,595.84,0,524.74,84.59
2039-08-17,264.0,197,565.41,0,484.83,71.67
2039-08-18,277.0,236,572.56,0,536.37,87.22
2039-08-19,262.0,232,566.91,1,514.42,95.62
2039-08-20,267.0,240,570.95,0,473.64,62.57
2039-08-21,289.0,229,559.47,1,487.93,86.32
2039-08-22,266.0,224,562.05,0,516.74,89.97
2039-08-23,300.0,240,585.9,1,531.5,102.21
2039-08-24,282.0,237,580.47,0,517.05,77.33
2039-08-25,284.0,226,586.97,0,502.48,85.06
2039-08-26,278.0,231,581.99,1,512.77,108.36
2039-08-27,294.0,221,590.84,0,482.9,74.19
2039-08-28,294.0,220,593.99,1,506.67,99.37
2039-08-29,287.0,217,546.85,0,475.94,80.32
2039-08-30,290.0,231,562.84,1,488.7,86.91
2039-08-31,278.0,234,574.08,0,488.98,69.93
2039-09-01,290.0,216,577.85,0,505.48,93.39
2039-09-02,276.0,231,566.22,0,489.48,86.31
2039-09-03,281.0,220,594.72,0,531.51,82.82
2039-09-04,277.0,243,613.96,1,528.37,107.37
2039-09-05,274.0,227,581.69,0,510.94,86.0
2039-09-06,270.0,236,579.88,1,520.24,105.66
2039-09-07,288.0,230,593.67,0,533.97,71.08
2039-09-08,300.0,239,544.81,1,516.22,92.34
2039-09-09,298.0,231,578.93,0,525.68,96.52
2039-09-10,261.0,241,596.06,0,498.85,99.66
2039-09-11,299.0,236,566.88,0,511.79,78.89
2039-09-12,275.0,235,556.4,1,544.66,97.44
2039-09-13,289.0,216,575.16,0,485.46,82.65
2039-09-14,266.0,224,577.43,0,473.6,78.22
2039-09-15,282.0,201,,0,477.34,80.19
2039-09-16,284.0,228,616.29,0,523.02,66.72
2039-09-17,257.0,219,569.96,1,508.47,92.25
2039-09-18,289.0,231,557.83,0,480.98,82.77
2039-09-19,300.0,240,576.93,0,542.63,67.66
2039-09-20,277.0,215,594.98,1,530.0,85.19
2039-09-21,300.0,219,578.97,0,509.08,67.91
2039-09-22,276.0,219,587.42,1,486.62,94.77
2039-09-23,292.0,203,563.01,0,496.76,72.55
2039-09-24,246.0,229,605.5,1,493.97,82.49
2039-09-25,315.0,226,588.85,0,461.13,74.16
2039-09-26,302.0,227,597.62,0,484.53,68.51
2039-09-27,275.0,221,585.35,0,460.68,76.83
2039-09-28,250.0,203,593.65,0,457.46,89.76
2039-09-29,283.0,221,563.11,0,462.83,71.49
2039-09-30,257.0,205,569.99,0,496.92,65.02
2039-10-01,286.0,206,603.1,0,471.05,72.17
2039-10-02,285.0,210,606.96,0,458.32,76.7
2039-10-03,265.0,241,558.25,1,532.17,101.56
2039-10-04,296.0,225,583.42,0,503.48,86.89
2039-10-05,291.0,223,571.18,0,525.93,79.46
2039-10-06,294.0,211,566.41,0,505.26,78.72
2039-10-07,279.0,216,584.11,0,476.63,58.73
2039-10-08,258.0,206,599.54,0,478.27,80.93
2039-10-09,294.0,244,587.15,1,505.79,83.63
2039-10-10,275.0,252,573.29,1,554.23,104.2
2039-10-11,259.0,226,588.33,0,533.13,78.33
2039-10-12,300.0,228,572.6,0,485.85,77.1
2039-10-13,311.0,219,586.52,0,510.38,89.0
2039-10-14,279.0,204,604.26,0,523.67,80.35
2039-10-15,312.0,212,541.75,0,462.86,68.92
2039-10-16,281.0,226,593.51,1,503.42,93.15
2039-10-17,274.0,217,551.48,0,498.48,74.95
2039-10-18,271.0,224,601.31,1,537.74,91.89
2039-10-19,305.0,221,567.75,0,509.14,95.72
2039-10-20,269.0,212,557.32,0,502.11,66.37
2039-10-21,292.0,252,591.77,1,535.46,104.31
2039-10-22,272.0,207,585.84,0,461.18,72.85
2039-10-23,274.0,230,561.31,0,510.46,75.35
2039-10-24,296.0,218,556.77,0,472.33,78.03
2039-10-25,275.0,226,575.97,0,430.78,69.15
2039-10-26,275.0,226,557.69,0,450.5,81.0
2039-10-27,298.0,223,560.27,0,486.39,69.55
2039-10-28,305.0,210,581.48,0,478.51,72.86
2039-10-29,291.0,228,562.03,1,488.84,97.85
2039-10-30,272.0,223,587.12,0,482.55,75.72
2039-10-31,274.0,223,606.28,0,518.7,87.25
2039-11-01,283.0,211,576.81,0,502.67,89.59
2039-11-02,287.0,235,581.84,0,521.22,87.79
2039-11-03,268.0,197,615.85,0,470.71,71.0
2039-11-04,294.0,219,558.16,0,498.28,77.1
2039-11-05,284.0,213,601.0,0,509.91,90.94
2039-11-06,257.0,224,598.86,0,502.57,81.58
2039-11-07,269.0,242,594.98,1,551.86,100.41
2039-11-08,276.0,218,602.87,1,546.49,104.25
2039-11-09,283.0,246,584.69,0,534.25,75.19
2039-11-10,312.0,224,569.17,0,556.79,87.11
2039-11-11,288.0,226,599.38,0,512.57,81.41
2039-11-12,272.0,208,600.09,0,484.21,76.78
2039-11-13,288.0,222,599.62,0,472.35,72.78
2039-11-14,280.0,243,580.54,1,559.46,100.91
2039-11-15,290.0,225,566.87,0,506.11,80.11
2039-11-16,294.0,234,583.22,1,562.98,116.48
2039-11-17,304.0,223,596.76,0,518.3,65.8
2039-11-18,286.0,210,598.26,0,495.93,84.55
2039-11-19,311.0,210,572.11,0,470.06,74.6
2039-11-20,300.0,235,585.54,0,515.66,82.03
2039-11-21,276.0,232,556.32,0,503.4,77.48
2039-11-22,320.0,234,597.63,0,514.41,86.18
2039-11-23,292.0,216,565.82,0,508.6,88.63
2039-11-24,275.0,232,594.07,1,524.48,82.11
2039-11-25,313.0,236,559.27,0,490.65,93.91
2039-11-26,319.0,212,598.55,0,496.76,80.56
2039-11-27,288.0,236,585.79,0,511.22,82.64
2039-11-28,281.0,229,565.96,1,530.03,86.97
2039-11-29,287.0,226,592.48,1,537.37,94.81
2039-11-30,300.0,224,569.43,0,524.87,94.68
2039-12-01,309.0,224,593.57,1,524.83,97.63
2039-12-02,299.0,206,575.17,0,500.33,83.17
2039-12-03,292.0,226,549.14,0,553.34,84.71
2039-12-04,313.0,231,562.46,0,543.71,103.07
2039-12-05,286.0,238,572.41,0,531.59,83.83
2039-12-06,307.0,242,604.81,1,571.7,115.46
2039-12-07,287.0,245,596.42,0,523.01,82.49
2039-12-08,298.0,240,609.45,0,531.15,87.75
2039-12-09,291.0,243,610.01,1,538.42,102.45
2039-12-10,292.0,241,570.63,1,557.41,110.85
2039-12-11,287.0,239,576.89,0,538.63,92.15
2039-12-12,313.0,204,572.9,0,553.59,84.64
2039-12-13,283.0,222,,0,531.44,94.27
2039-12-14,283.0,208,547.19,0,549.43,79.75
2039-12-15,326.0,234,580.09,0,556.28,79.13
2039-12-16,309.0,220,557.24,0,581.98,90.57
2039-12-17,259.0,257,579.78,0,562.44,93.31
2039-12-18,287.0,232,618.5,1,566.59,96.13
2039-12-19,269.0,239,571.27,1,564.0,103.68
2039-12-20,282.0,224,583.97,0,503.9,70.16
2039-12-21,249.0,223,596.8,0,521.19,81.28
2039-12-22,295.0,226,585.55,1,583.49,116.45
2039-12-23,280.0,215,585.78,0,522.74,77.02
2039-12-24,298.0,207,574.02,0,482.08,68.3
2039-12-25,273.0,234,576.39,0,514.35,85.22
2039-12-26,299.0,224,563.3,0,499.06,73.95
2039-12-27,292.0,248,595.83,0,512.93,100.71
2039-12-28,321.0,216,549.27,0,529.23,86.2
2039-12-29,320.0,244,598.12,0,550.65,96.57
2039-12-30,311.0,255,555.39,1,544.66,90.02
2039-12-31,295.0,252,598.01,1,537.43,103.11
2040-01-01,330.0,242,574.33,1,523.34,88.92
2040-01-02,277.0,236,558.55,1,555.92,101.35
2040-01-03,280.0,243,591.17,0,508.82,75.67
2040-01-04,300.0,222,597.48,0,538.31,94.52
2040-01-05,336.0,233,572.89,0,558.53,92.06
2040-01-06,299.0,230,593.77,0,519.05,83.96
2040-01-07,300.0,222,539.69,0,521.11,94.02
2040-01-08,281.0,233,557.07,0,544.75,87.29
2040-01-09,317.0,248,604.12,1,584.53,117.17
2040-01-10,318.0,222,576.85,0,556.68,104.1
2040-01-11,316.0,236,547.38,0,571.67,92.67
2040-01-12,295.0,209,568.34,0,517.35,84.79
2040-01-13,294.0,221,564.32,0,569.21,99.22
2040-01-14,286.0,237,577.97,1,559.38,115.54
2040-01-15,307.0,235,574.31,0,535.51,86.71
2040-01-16,289.0,241,584.22,0,520.44,78.29
2040-01-17,288.0,243,579.77,1,568.74,112.61
2040-01-18,300.0,238,605.52,0,563.05,94.92
2040-01-19,299.0,231,588.7,0,549.97,95.06
2040-01-20,299.0,237,589.32,0,551.07,93.95
2040-01-21,314.0,236,602.07,0,528.35,86.17
2040-01-22,309.0,228,574.12,0,528.28,86.62
2040-01-23,304.0,239,558.43,1,540.78,105.74
2040-01-24,311.0,249,602.89,1,567.83,92.7
2040-01-25,294.0,251,583.63,0,539.24,97.03
2040-01-26,311.0,245,583.71,0,526.82,87.85
2040-01-27,312.0,232,569.82,1,578.21,99.63
2040-01-28,287.0,222,570.14,0,496.22,80.77
2040-01-29,325.0,238,596.5,1,570.59,116.84
2040-01-30,297.0,235,599.0,0,564.18,92.73
2040-01-31,312.0,235,595.41,0,547.06,81.52
2040-02-01,328.0,247,595.59,0,589.11,83.0
2040-02-02,325.0,247,591.58,0,560.82,110.47
2040-02-03,312.0,235,583.73,0,556.19,74.48
2040-02-04,306.0,242,578.22,1,556.23,105.71
2040-02-05,326.0,240,603.19,0,566.66,85.68
2040-02-06,323.0,255,574.69,1,586.72,117.72
2040-02-07,304.0,241,588.1,0,565.64,80.18
2040-02-08,301.0,231,566.99,0,576.9,106.22
2040-02-09,282.0,229,569.61,0,575.52,91.0
2040-02-10,316.0,234,577.25,1,625.76,113.7
2040-02-11,313.0,247,567.05,1,612.44,110.42
2040-02-12,331.0,252,595.9,1,608.33,107.13
2040-02-13,320.0,243,557.3,0,581.56,89.83
2040-02-14,335.0,257,583.37,1,600.6,117.58
2040-02-15,305.0,251,583.99,0,581.57,78.03
2040-02-16,332.0,222,549.03,0,558.66,83.11
2040-02-17,308.0,240,573.7,0,558.36,101.86
2040-02-18,327.0,251,586.26,1,581.42,106.77
2040-02-19,294.0,236,589.4,0,534.26,80.89
2040-02-20,320.0,228,578.02,0,544.81,76.75
2040-02-21,287.0,251,593.9,0,584.83,83.31
2040-02-22,313.0,231,579.77,0,530.92,92.77
2040-02-23,324.0,225,582.01,1,553.55,95.58
2040-02-24,309.0,237,586.31,0,585.22,100.7
2040-02-25,302.0,235,598.49,0,538.61,78.26
2040-02-26,330.0,256,569.66,0,587.85,92.95
2040-02-27,316.0,242,573.08,0,542.66,86.26
2040-02-28,311.0,234,569.82,0,565.49,84.09
2040-02-29,319.0,235,575.9,0,583.52,94.04
2040-03-01,358.0,235,607.57,0,557.67,71.53
2040-03-02,336.0,260,592.23,0,621.17,98.56
2040-03-03,336.0,254,561.58,1,586.58,112.43
2040-03-04,326.0,234,571.15,1,597.77,103.1
2040-03-05,322.0,235,588.69,0,571.27,93.23
2040-03-06,283.0,238,565.68,0,614.34,99.71
2040-03-07,309.0,237,568.96,1,613.88,115.35
2040-03-08,313.0,220,606.25,0,626.75,87.64
2040-03-09,292.0,244,571.02,0,618.27,99.81
2040-03-10,303.0,230,599.26,0,595.45,79.89
2040-03-11,290.0,261,604.7,1,590.35,103.64
2040-03-12,320.0,238,568.92,0,598.09,95.66
2040-03-13,333.0,234,566.12,0,588.93,96.07
2040-03-14,337.0,214,577.19,0,585.78,83.1
2040-03-15,327.0,251,562.58,0,601.68,93.7
2040-03-16,306.0,242,584.38,0,571.75,98.29
2040-03-17,292.0,234,578.52,0,566.66,82.34
2040-03-18,295.0,240,588.73,1,586.07,89.49
2040-03-19,302.0,255,607.4,0,566.47,95.13
2040-03-20,308.0,228,596.99,0,588.44,85.83
2040-03-21,319.0,235,591.11,0,578.75,87.05
2040-03-22,306.0,245,546.93,0,591.23,95.76
2040-03-23,327.0,263,590.32,1,611.49,113.83
2040-03-24,318.0,237,613.37,0,523.37,91.76
2040-03-25,322.0,232,528.19,0,538.46,84.2
2040-03-26,339.0,238,594.81,0,604.81,97.39
2040-03-27,304.0,248,579.55,0,588.25,79.18
2040-03-28,328.0,260,567.14,1,567.5,110.34
2040-03-29,322.0,225,596.88,0,576.54,86.27
2040-03-30,317.0,240,613.25,0,558.83,116.5
2040-03-31,335.0,225,596.45,0,519.53,81.46
2040-04-01,335.0,248,575.84,0,607.84,101.12
2040-04-02,308.0,244,565.56,0,586.23,99.4
2040-04-03,319.0,230,585.16,0,587.2,93.17
2040-04-04,326.0,255,598.3,0,572.85,95.41
2040-04-05,318.0,253,575.63,1,593.9,129.96
2040-04-06,331.0,242,577.39,0,566.25,84.2
2040-04-07,326.0,238,633.44,0,614.09,77.59
2040-04-08,349.0,239,602.08,0,557.65,78.33
2040-04-09,299.0,236,603.38,0,628.46,109.95
2040-04-10,320.0,232,556.41,0,577.44,88.24
2040-04-11,308.0,252,569.99,0,579.86,113.06
2040-04-12,331.0,234,584.08,0,597.02,102.03
2040-04-13,297.0,234,564.74,0,578.81,86.94
2040-04-14,327.0,238,611.59,0,585.76,86.88
2040-04-15,312.0,254,608.19,0,569.13,87.25
2040-04-16,311.0,251,573.22,0,588.05,75.88
2040-04-17,300.0,245,614.95,1,590.02,111.61
2040-04-18,314.0,252,582.78,0,606.03,103.27
2040-04-19,338.0,240,629.49,0,593.36,86.33
2040-04-20,321.0,241,585.5,1,601.44,97.27
2040-04-21,331.0,234,593.29,0,582.87,85.3
2040-04-22,346.0,253,608.14,0,575.06,100.61
2040-04-23,325.0,260,605.96,0,584.13,100.5
2040-04-24,312.0,242,592.17,0,567.18,92.58
2040-04-25,328.0,233,580.46,0,552.42,101.99
2040-04-26,312.0,238,592.27,0,552.71,74.43
2040-04-27,313.0,231,568.35,0,567.44,89.02
2040-04-28,298.0,243,585.8,1,595.58,115.19
2040-04-29,334.0,232,563.11,0,569.66,97.89
2040-04-30,314.0,238,551.04,0,583.96,100.47
2040-05-01,323.0,250,584.03,1,577.49,113.11
2040-05-02,304.0,237,605.86,0,586.64,105.47
2040-05-03,326.0,247,599.82,1,596.15,117.09
2040-05-04,308.0,246,581.71,0,589.83,84.16
2040-05-05,317.0,236,614.65,0,584.57,89.54
2040-05-06,332.0,247,572.98,1,577.53,92.16
2040-05-07,331.0,237,548.72,0,595.16,104.12
2040-05-08,318.0,254,543.98,0,604.33,107.52
2040-05-09,292.0,233,562.02,0,607.94,86.14
2040-05-10,363.0,244,598.0,0,591.42,91.26
2040-05-11,344.0,231,571.89,0,592.09,79.14
2040-05-12,329.0,242,591.64,0,586.9,92.84
2040-05-13,306.0,244,612.99,0,569.73,84.09
2040-05-14,316.0,249,563.58,0,582.68,83.02
2040-05-15,309.0,234,592.01,0,571.69,91.26
2040-05-16,336.0,227,593.12,0,577.68,108.74
2040-05-17,321.0,230,567.95,0,611.43,105.12
2040-05-18,305.0,247,607.84,0,576.92,90.13
2040-05-19,309.0,258,578.3,0,578.46,92.13
2040-05-20,333.0,246,576.59,0,563.45,106.03
2040-05-21,340.0,225,621.53,0,556.91,99.62
2040-05-22,339.0,245,592.95,0,568.66,88.34
2040-05-23,327.0,228,600.22,0,573.09,96.0
2040-05-24,311.0,234,607.97,0,555.6,80.57
2040-05-25,266.0,239,571.89,0,549.07,88.06
2040-05-26,319.0,241,606.12,0,542.25,92.98
2040-05-27,314.0,238,574.61,0,525.15,92.06
2040-05-28,316.0,231,573.86,0,575.55,86.56
2040-05-29,315.0,257,578.78,1,576.59,115.33
2040-05-30,294.0,231,572.5,0,584.39,94.8
2040-05-31,322.0,249,598.52,0,573.45,89.27
2040-06-01,322.0,233,588.55,1,609.85,130.29
2040-06-02,323.0,239,574.92,0,553.11,85.51
2040-06-03,327.0,224,595.92,0,538.78,77.25
2040-06-04,321.0,228,578.85,0,589.9,88.43
2040-06-05,306.0,231,577.91,0,559.66,95.64
2040-06-06,311.0,261,584.72,1,630.65,107.34
2040-06-07,313.0,249,592.2,0,594.87,102.58
2040-06-08,313.0,254,590.9,1,633.83,109.14
2040-06-09,326.0,236,577.36,0,548.87,87.2
2040-06-10,320.0,247,599.17,1,609.54,132.97
2040-06-11,341.0,248,579.94,0,571.66,83.9
2040-06-12,343.0,252,572.17,1,557.14,86.19
2040-06-13,311.0,235,557.56,0,591.42,106.76
2040-06-14,252.0,250,601.7,0,570.45,79.29
2040-06-15,327.0,243,584.24,0,592.65,87.6
2040-06-16,300.0,237,587.84,0,553.95,94.69
2040-06-17,296.0,230,602.88,0,545.35,92.89
2040-06-18,302.0,229,575.49,0,583.51,72.58
2040-06-19,301.0,231,559.36,0,553.11,85.65
2040-06-20,316.0,239,585.38,0,543.23,93.86
2040-06-21,284.0,243,589.68,0,545.83,103.94
2040-06-22,290.0,220,579.43,0,538.43,76.14
2040-06-23,311.0,215,610.71,0,464.47,81.76
2040-06-24,315.0,224,539.45,0,534.1,80.15
2040-06-25,315.0,230,604.38,0,565.15,99.25
2040-06-26,293.0,246,598.48,0,541.19,78.15
2040-06-27,290.0,241,592.48,1,549.41,99.75
2040-06-28,297.0,236,524.23,0,547.02,90.7
2040-06-29,308.0,237,607.41,0,577.29,100.63
2040-06-30,326.0,223,565.84,0,537.5,90.6
2040-07-01,273.0,248,575.2,0,539.47,82.84
2040-07-02,300.0,226,581.29,0,535.13,81.59
2040-07-03,283.0,248,591.71,0,531.93,99.3
2040-07-04,278.0,231,595.91,0,548.03,89.96
2040-07-05,317.0,229,600.49,0,554.51,84.77
2040-07-06,310.0,221,599.13,0,512.65,86.16
2040-07-07,308.0,234,589.01,0,532.03,90.1
2040-07-08,315.0,255,591.97,0,581.22,81.2
2040-07-09,294.0,246,564.87,1,576.93,110.94
2040-07-10,294.0,245,571.0,1,532.54,86.49
2040-07-11,333.0,235,600.66,1,613.24,107.52
2040-07-12,296.0,248,599.63,1,563.55,95.92
2040-07-13,311.0,233,597.61,0,547.18,86.49
2040-07-14,299.0,231,575.34,0,561.09,86.1
2040-07-15,271.0,236,601.01,0,521.03,81.8
2040-07-16,268.0,213,563.74,0,494.53,65.07
2040-07-17,290.0,240,604.05,1,567.58,104.35
2040-07-18,314.0,219,579.98,0,550.98,79.05
2040-07-19,310.0,231,615.02,0,526.96,102.36
2040-07-20,311.0,224,557.33,0,527.37,81.22
2040-07-21,282.0,224,616.48,0,487.52,76.12
2040-07-22,321.0,217,578.25,0,489.87,83.49
2040-07-23,282.0,242,577.95,0,519.53,93.43
2040-07-24,299.0,234,588.31,1,553.53,92.63
2040-07-25,296.0,224,572.27,0,518.42,87.4
2040-07-26,293.0,245,583.54,0,545.35,95.16
2040-07-27,315.0,236,571.58,0,556.65,90.61
2040-07-28,284.0,210,572.26,0,514.54,83.6
2040-07-29,275.0,244,593.66,0,480.45,73.18
2040-07-30,295.0,246,568.69,0,523.59,81.24
2040-07-31,288.0,245,571.11,0,547.62,86.73
2040-08-01,345.0,236,560.25,0,532.89,81.86
2040-08-02,304.0,218,575.91,0,492.44,85.35
2040-08-03,287.0,229,608.61,0,519.3,76.3
2040-08-04,277.0,225,569.79,1,490.4,97.02
2040-08-05,265.0,220,571.87,0,510.9,91.92
2040-08-06,277.0,218,588.55,0,517.24,85.63
2040-08-07,294.0,233,578.41,1,552.03,87.31
2040-08-08,313.0,230,625.21,0,566.79,95.89
2040-08-09,309.0,224,582.19,0,513.76,77.24
2040-08-10,295.0,224,591.17,0,524.12,79.71
2040-08-11,286.0,236,602.15,1,525.12,100.0
2040-08-12,295.0,253,601.82,1,576.66,116.24
2040-08-13,283.0,250,589.4,0,567.04,76.6
2040-08-14,316.0,224,582.32,0,541.34,87.08
2040-08-15,287.0,232,621.67,0,537.49,102.06
2040-08-16,289.0,230,583.46,1,521.42,87.87
2040-08-17,257.0,236,577.33,0,526.84,82.71
2040-08-18,287.0,233,573.67,1,505.2,88.79
2040-08-19,302.0,221,554.24,0,503.46,85.87
2040-08-20,273.0,248,600.13,0,513.25,72.49
2040-08-21,278.0,214,543.09,0,490.67,66.95
2040-08-22,301.0,203,585.28,0,498.5,85.98
2040-08-23,266.0,235,581.71,0,519.76,85.02
2040-08-24,304.0,224,625.74,0,540.01,76.79
2040-08-25,280.0,221,552.47,0,498.6,79.26
2040-08-26,282.0,255,569.24,0,548.63,77.23
2040-08-27,271.0,235,583.03,0,509.36,88.54
2040-08-28,293.0,227,581.94,0,541.24,88.86
2040-08-29,324.0,220,575.63,0,516.55,77.11
2040-08-30,299.0,232,584.08,0,517.2,78.25
2040-08-31,274.0,210,562.89,0,498.64,76.35
2040-09-01,304.0,222,592.01,0,507.72,73.05
2040-09-02,282.0,227,543.81,0,512.8,92.36
2040-09-03,307.0,229,585.16,0,494.52,87.75
2040-09-04,299.0,226,574.83,0,537.19,82.72
2040-09-05,242.0,220,603.95,0,486.32,75.52
2040-09-06,271.0,236,617.28,0,542.65,77.68
2040-09-07,300.0,220,579.74,1,556.36,101.59
2040-09-08,288.0,224,610.75,0,544.07,91.04
2040-09-09,270.0,222,580.05,0,495.65,88.09
2040-09-10,276.0,237,568.37,0,512.3,75.08
2040-09-11,257.0,232,617.21,1,566.72,90.52
2040-09-12,284.0,231,595.17,0,506.34,73.37
2040-09-13,319.0,230,585.9,0,506.06,85.19
2040-09-14,297.0,208,598.21,0,518.65,82.65
2040-09-15,318.0,226,590.8,0,509.3,89.07
2040-09-16,298.0,209,584.63,0,500.2,80.34
2040-09-17,300.0,240,562.02,1,548.84,114.84
2040-09-18,315.0,219,581.05,0,520.13,70.85
2040-09-19,291.0,238,597.16,0,510.36,62.59
2040-09-20,282.0,235,583.75,1,525.7,107.93
2040-09-21,300.0,219,602.22,0,498.01,73.74
2040-09-22,307.0,239,592.91,0,496.02,80.39
2040-09-23,278.0,228,570.21,1,475.84,88.99
2040-09-24,274.0,245,562.29,1,537.2,102.02
2040-09-25,287.0,231,583.23,0,520.27,79.55
2040-09-26,297.0,223,576.64,0,510.24,74.35
2040-09-27,297.0,213,592.15,0,505.41,73.04
2040-09-28,263.0,239,573.19,0,483.8,81.79
2040-09-29,313.0,232,575.06,0,468.42,80.37
2040-09-30,275.0,219,605.12,0,505.6,79.0
2040-10-01,281.0,229,588.85,0,509.72,76.99
2040-10-02,271.0,237,573.55,0,518.04,87.31
2040-10-03,325.0,238,586.54,1,547.0,89.04
2040-10-04,288.0,229,611.06,0,524.38,99.24
2040-10-05,272.0,237,591.55,0,536.64,89.5
2040-10-06,298.0,252,596.95,1,540.12,98.63
2040-10-07,296.0,226,572.76,0,475.98,82.08
2040-10-08,282.0,223,604.8,1,556.29,108.18
2040-10-09,298.0,224,628.07,1,557.33,105.07
2040-10-10,273.0,230,572.11,1,519.85,81.43
2040-10-11,278.0,218,565.11,0,499.26,82.96
2040-10-12,255.0,210,589.56,0,532.92,96.91
2040-10-13,265.0,245,602.18,0,541.07,82.07
2040-10-14,312.0,232,584.79,0,463.19,80.77
2040-10-15,310.0,222,567.5,0,530.14,91.57
2040-10-16,286.0,227,584.53,0,513.59,84.44
2040-10-17,311.0,209,597.27,0,511.53,83.15
2040-10-18,283.0,239,579.19,0,519.92,87.55
2040-10-19,282.0,208,597.47,0,485.19,80.66
2040-10-20,287.0,232,607.52,0,510.31,96.12
2040-10-21,284.0,219,590.9,1,493.06,98.37
2040-10-22,283.0,223,586.1,0,515.66,87.98
2040-10-23,303.0,240,601.55,0,528.9,93.01
2040-10-24,289.0,211,571.23,0,476.7,81.33
2040-10-25,297.0,236,569.48,1,507.38,78.03
2040-10-26,302.0,244,581.88,1,531.43,97.38
2040-10-27,293.0,242,577.85,1,546.51,96.03
2040-10-28,273.0,239,572.26,1,502.68,95.47
2040-10-29,267.0,233,619.69,0,499.43,75.74
2040-10-30,290.0,222,625.86,0,514.53,86.89
2040-10-31,285.0,247,580.41,0,535.03,82.23
2040-11-01,289.0,212,588.45,0,520.52,96.54
2040-11-02,288.0,240,583.44,0,526.53,97.28
2040-11-03,327.0,240,606.77,1,533.84,87.18
2040-11-04,268.0,235,610.36,0,522.46,86.12
2040-11-05,259.0,237,554.89,0,466.54,71.41
2040-11-06,294.0,234,595.47,0,573.29,93.89
2040-11-07,283.0,221,563.4,0,527.02,88.96
2040-11-08,294.0,226,618.59,0,539.39,75.96
2040-11-09,298.0,214,594.88,0,573.64,83.4
2040-11-10,309.0,226,572.16,0,511.75,75.36
2040-11-11,267.0,232,582.66,0,570.46,86.56
2040-11-12,282.0,245,581.82,1,575.25,101.91
2040-11-13,297.0,233,596.49,0,546.26,93.93
2040-11-14,302.0,212,605.81,0,539.39,88.1
2040-11-15,324.0,224,566.41,0,515.42,75.73
2040-11-16,305.0,223,620.2,0,494.01,76.67
2040-11-17,291.0,217,616.02,0,484.38,60.28
2040-11-18,278.0,222,571.38,0,527.84,100.45
2040-11-19,283.0,230,588.47,0,501.16,80.32
2040-11-20,283.0,254,617.97,1,513.46,102.64
2040-11-21,302.0,221,609.39,0,512.65,88.12
2040-11-22,297.0,219,581.16,0,523.0,83.4
2040-11-23,273.0,225,601.9,0,511.43,63.56
2040-11-24,287.0,234,641.21,0,516.46,78.31
2040-11-25,307.0,243,589.17,0,534.47,88.35
2040-11-26,299.0,240,575.91,1,551.71,102.57
2040-11-27,303.0,217,590.42,0,511.17,89.76
2040-11-28,300.0,229,591.78,1,528.79,97.81
2040-11-29,319.0,233,577.92,0,544.03,102.08
2040-11-30,299.0,241,595.33,0,538.55,77.61
2040-12-01,290.0,260,564.82,1,532.8,102.71
2040-12-02,282.0,220,575.44,0,542.73,78.46
2040-12-03,300.0,233,601.09,0,545.57,94.77
2040-12-04,260.0,222,555.87,0,547.15,81.36
2040-12-05,294.0,223,603.74,0,534.04,71.38
2040-12-06,294.0,222,551.28,0,566.94,78.07
2040-12-07,277.0,239,556.36,1,538.66,95.84
2040-12-08,284.0,224,578.56,0,569.86,104.5
2040-12-09,310.0,258,592.72,0,517.28,88.52
2040-12-10,302.0,238,611.43,1,549.23,105.29
2040-12-11,300.0,243,588.64,0,565.84,89.98
2040-12-12,304.0,227,583.18,0,542.9,77.69
2040-12-13,301.0,266,598.07,1,581.0,99.36
2040-12-14,318.0,237,571.98,0,546.32,82.89
2040-12-15,302.0,242,590.19,0,527.61,79.33
2040-12-16,279.0,238,566.11,1,560.76,98.22
2040-12-17,325.0,244,589.21,0,553.23,80.62
2040-12-18,307.0,237,585.4,0,564.13,90.31
2040-12-19,293.0,230,573.28,0,540.84,80.44
2040-12-20,283.0,224,590.75,0,524.87,92.89
2040-12-21,308.0,232,590.65,0,553.51,97.87
2040-12-22,301.0,231,608.98,0,486.75,82.27
2040-12-23,326.0,244,558.94,0,479.81,80.26
2040-12-24,298.0,233,586.49,0,503.18,68.79
2040-12-25,291.0,216,574.2,0,519.99,101.07
2040-12-26,317.0,242,603.56,0,550.57,85.77
2040-12-27,318.0,248,601.49,0,493.82,84.89
2040-12-28,307.0,219,597.08,0,534.89,92.27
